"","STATEFP","COUNTYFP","COUNAME","STNAME","POPULATION","LATITUDE","LONGITUDE"
"2449",47,41,"DeKalb","Tennessee",18723,35.966234,-85.838617
"2450",47,43,"Dickson","Tennessee",49666,36.106096,-87.345598
"2451",47,45,"Dyer","Tennessee",38335,36.058797,-89.359385
"2452",47,47,"Fayette","Tennessee",38413,35.203083,-89.470445
"2453",47,49,"Fentress","Tennessee",17959,36.365518,-84.93663
"2454",47,51,"Franklin","Tennessee",41052,35.206924,-86.116239
"2455",47,53,"Gibson","Tennessee",49683,35.938053,-88.876406
"2456",47,55,"Giles","Tennessee",29485,35.191241,-87.031071
"2457",47,57,"Grainger","Tennessee",22657,36.269199,-83.483361
"2458",47,59,"Greene","Tennessee",68831,36.177294,-82.833456
"2459",47,61,"Grundy","Tennessee",13703,35.341946,-85.720235
"2460",47,63,"Hamblen","Tennessee",62544,36.215973,-83.296406
"2461",47,65,"Hamilton","Tennessee",336463,35.093485,-85.205177
"2462",47,67,"Hancock","Tennessee",6819,36.517795,-83.23135
"2463",47,69,"Hardeman","Tennessee",27253,35.22229,-89.017224
"2464",47,71,"Hardin","Tennessee",26026,35.199678,-88.226837
"2465",47,73,"Hawkins","Tennessee",56833,36.462944,-82.873902
"2466",47,75,"Haywood","Tennessee",18787,35.586187,-89.267291
"2467",47,77,"Henderson","Tennessee",27769,35.648436,-88.402036
"2468",47,79,"Henry","Tennessee",32330,36.319164,-88.293739
"2469",47,81,"Hickman","Tennessee",24690,35.852522,-87.403679
"2470",47,83,"Houston","Tennessee",8426,36.304687,-87.70333
"2471",47,85,"Humphreys","Tennessee",18538,36.072233,-87.774505
"2472",47,87,"Jackson","Tennessee",11638,36.329916,-85.628303
"2473",47,89,"Jefferson","Tennessee",51407,36.067034,-83.453522
"2474",47,91,"Johnson","Tennessee",18244,36.450735,-81.843103
"2475",47,93,"Knox","Tennessee",432226,35.973839,-83.985913
"2476",47,95,"Lake","Tennessee",7832,36.357362,-89.468133
"2477",47,97,"Lauderdale","Tennessee",27815,35.762745,-89.54174
"2478",47,99,"Lawrence","Tennessee",41869,35.2351,-87.355853
"2479",47,101,"Lewis","Tennessee",12161,35.533806,-87.523745
"2480",47,103,"Lincoln","Tennessee",33361,35.107495,-86.574658
"2481",47,105,"Loudon","Tennessee",48556,35.759679,-84.286322
"2482",47,107,"McMinn","Tennessee",52266,35.425632,-84.598553
"2483",47,109,"McNairy","Tennessee",26075,35.177181,-88.542589
"2484",47,111,"Macon","Tennessee",22248,36.535537,-86.022066
"2485",47,113,"Madison","Tennessee",98294,35.650005,-88.822589
"2486",47,115,"Marion","Tennessee",28237,35.109364,-85.604158
"2487",47,117,"Marshall","Tennessee",30617,35.488656,-86.772777
"2488",47,119,"Maury","Tennessee",80956,35.623,-87.045667
"2489",47,121,"Meigs","Tennessee",11753,35.503802,-84.815615
"2490",47,123,"Monroe","Tennessee",44519,35.517149,-84.353878
"2491",47,125,"Montgomery","Tennessee",172331,36.551703,-87.352951
"2492",47,127,"Moore","Tennessee",6362,35.297553,-86.341444
"2493",47,129,"Morgan","Tennessee",21987,36.098632,-84.590381
"2494",47,131,"Obion","Tennessee",31807,36.396173,-89.080699
"2495",47,133,"Overton","Tennessee",22083,36.348292,-85.322853
"2496",47,135,"Perry","Tennessee",7915,35.652569,-87.858652
"2497",47,137,"Pickett","Tennessee",5077,36.566056,-85.141613
"2498",47,139,"Polk","Tennessee",16825,35.125651,-84.565986
"2499",47,141,"Putnam","Tennessee",72321,36.163405,-85.503295
"2500",47,143,"Rhea","Tennessee",31809,35.556242,-84.955218
"2501",47,145,"Roane","Tennessee",54181,35.882073,-84.524136
"2502",47,147,"Robertson","Tennessee",66283,36.484933,-86.832296
"2503",47,149,"Rutherford","Tennessee",262604,35.892016,-86.44798
"2504",47,151,"Scott","Tennessee",22228,36.453953,-84.506554
"2505",47,153,"Sequatchie","Tennessee",14112,35.354219,-85.392052
"2506",47,155,"Sevier","Tennessee",89889,35.861562,-83.580944
"2507",47,157,"Shelby","Tennessee",927644,35.131228,-89.894188
"2508",47,159,"Smith","Tennessee",19166,36.241092,-85.968484
"2509",47,161,"Stewart","Tennessee",13324,36.493717,-87.798679
"2510",47,163,"Sullivan","Tennessee",156823,36.531452,-82.394917
"2511",47,165,"Sumner","Tennessee",160645,36.398559,-86.536931
"2512",47,167,"Tipton","Tennessee",61081,35.478427,-89.748046
"2513",47,169,"Trousdale","Tennessee",7870,36.393982,-86.170445
"2514",47,171,"Unicoi","Tennessee",18313,36.149453,-82.396177
"2515",47,173,"Union","Tennessee",19109,36.243267,-83.816526
"2516",47,175,"Van Buren","Tennessee",5548,35.723509,-85.45447
"2517",47,177,"Warren","Tennessee",39839,35.695537,-85.792646
"2518",47,179,"Washington","Tennessee",122979,36.324631,-82.434713
"2519",47,181,"Wayne","Tennessee",17021,35.257711,-87.789817
"2520",47,183,"Weakley","Tennessee",35021,36.292721,-88.773558
"2521",47,185,"White","Tennessee",25841,35.939892,-85.487471
"2522",47,187,"Williamson","Tennessee",183182,35.920355,-86.85552
"2523",47,189,"Wilson","Tennessee",113993,36.201286,-86.404093
"2524",48,1,"Anderson","Texas",58458,31.776143,-95.687072
"2525",48,3,"Andrews","Texas",14786,32.32166,-102.542123
"2526",48,5,"Angelina","Texas",86771,31.312605,-94.714115
"2527",48,7,"Aransas","Texas",23158,28.030072,-97.071875
"2528",48,9,"Archer","Texas",9054,33.70449,-98.610345
"2529",48,11,"Armstrong","Texas",1901,35.085722,-101.392092
"2530",48,13,"Atascosa","Texas",44911,29.034632,-98.576202
"2531",48,15,"Austin","Texas",28417,29.853256,-96.221858
"2532",48,17,"Bailey","Texas",7165,34.216557,-102.745529
"2533",48,19,"Bandera","Texas",20485,29.703543,-99.036031
"2534",48,21,"Bastrop","Texas",74171,30.144282,-97.358916
"2535",48,23,"Baylor","Texas",3726,33.596338,-99.26133
"2536",48,25,"Bee","Texas",31861,28.396655,-97.736901
"2537",48,27,"Bell","Texas",310235,31.084262,-97.592082
"2538",48,29,"Bexar","Texas",1714773,29.479255,-98.525238
"2539",48,31,"Blanco","Texas",10497,30.185496,-98.393265
"2540",48,33,"Borden","Texas",641,32.746089,-101.426185
"2541",48,35,"Bosque","Texas",18212,31.86216,-97.576972
"2542",48,37,"Bowie","Texas",92565,33.436159,-94.203466
"2543",48,39,"Brazoria","Texas",313166,29.329215,-95.385415
"2544",48,41,"Brazos","Texas",194851,30.628865,-96.33059
"2545",48,43,"Brewster","Texas",9232,30.217438,-103.617388
"2546",48,45,"Briscoe","Texas",1637,34.440834,-101.232801
"2547",48,47,"Brooks","Texas",7223,27.204776,-98.144221
"2548",48,49,"Brown","Texas",38106,31.731622,-98.989458
"2549",48,51,"Burleson","Texas",17187,30.479774,-96.646318
"2550",48,53,"Burnet","Texas",42750,30.671778,-98.244836
"2551",48,55,"Caldwell","Texas",38066,29.852388,-97.686629
"2552",48,57,"Calhoun","Texas",21381,28.586063,-96.625056
"2553",48,59,"Callahan","Texas",13544,32.346951,-99.448422
"2554",48,61,"Cameron","Texas",406220,26.045736,-97.556998
"2555",48,63,"Camp","Texas",12401,32.990653,-94.98408
"2556",48,65,"Carson","Texas",6182,35.384076,-101.329281
"2557",48,67,"Cass","Texas",30464,33.079821,-94.299328
"2558",48,69,"Castro","Texas",8062,34.521244,-102.26892
"2559",48,71,"Chambers","Texas",35096,29.801262,-94.741728
"2560",48,73,"Cherokee","Texas",50845,31.904972,-95.211216
"2561",48,75,"Childress","Texas",7041,34.428815,-100.225433
"2562",48,77,"Clay","Texas",10752,33.828051,-98.245004
"2563",48,79,"Cochran","Texas",3127,33.687756,-102.737454
"2564",48,81,"Coke","Texas",3320,31.904324,-100.405638
"2565",48,83,"Coleman","Texas",8895,31.808605,-99.423304
"2566",48,85,"Collin","Texas",782341,33.099357,-96.693057
"2567",48,87,"Collingsworth","Texas",3057,34.863545,-100.216872
"2568",48,89,"Colorado","Texas",20874,29.661294,-96.536638
"2569",48,91,"Comal","Texas",108472,29.764495,-98.221819
"2570",48,93,"Comanche","Texas",13974,31.969672,-98.557373
"2571",48,95,"Concho","Texas",4087,31.280122,-99.859636
"2572",48,97,"Cooke","Texas",38437,33.610424,-97.137065
"2573",48,99,"Coryell","Texas",75388,31.239826,-97.828854
"2574",48,101,"Cottle","Texas",1505,34.019044,-100.300376
"2575",48,103,"Crane","Texas",4375,31.400898,-102.352002
"2576",48,105,"Crockett","Texas",3719,30.707106,-101.220153
"2577",48,107,"Crosby","Texas",6059,33.664489,-101.361212
"2578",48,109,"Culberson","Texas",2398,31.071834,-104.821069
"2579",48,111,"Dallam","Texas",6703,36.110008,-102.577929
"2580",48,113,"Dallas","Texas",2368139,32.808956,-96.788197
"2581",48,115,"Dawson","Texas",13833,32.73465,-101.949316
"2582",48,117,"Deaf Smith","Texas",19372,34.835104,-102.402042
"2583",48,119,"Delta","Texas",5231,33.37458,-95.704605
"2584",48,121,"Denton","Texas",662614,33.109148,-97.019684
"2585",48,123,"DeWitt","Texas",20097,29.101571,-97.313585
"2586",48,125,"Dickens","Texas",2444,33.534982,-100.852578
"2587",48,127,"Dimmit","Texas",9996,28.519099,-99.817579
"2588",48,129,"Donley","Texas",3677,34.94207,-100.85405
"2589",48,131,"Duval","Texas",11782,27.729918,-98.389589
"2590",48,133,"Eastland","Texas",18583,32.356034,-98.840622
"2591",48,135,"Ector","Texas",137130,31.864941,-102.3858
"2592",48,137,"Edwards","Texas",2002,29.977801,-100.19957
"2593",48,139,"Ellis","Texas",149610,32.423916,-96.815886
"2594",48,141,"El Paso","Texas",800647,31.782045,-106.375936
"2595",48,143,"Erath","Texas",37890,32.206569,-98.228806
"2596",48,145,"Falls","Texas",17866,31.260968,-96.950734
"2597",48,147,"Fannin","Texas",33915,33.561545,-96.175947
"2598",48,149,"Fayette","Texas",24554,29.8524,-96.897998
"2599",48,151,"Fisher","Texas",3974,32.77399,-100.413883
"2600",48,153,"Floyd","Texas",6446,34.042836,-101.376103
"2601",48,155,"Foard","Texas",1336,33.991937,-99.701195
"2602",48,157,"Fort Bend","Texas",585375,29.613217,-95.663045
"2603",48,159,"Franklin","Texas",10605,33.126081,-95.223453
"2604",48,161,"Freestone","Texas",19816,31.696374,-96.209634
"2605",48,163,"Frio","Texas",17217,28.845787,-99.107465
"2606",48,165,"Gaines","Texas",17526,32.760539,-102.658431
"2607",48,167,"Galveston","Texas",291309,29.424115,-95.013496
"2608",48,169,"Garza","Texas",6461,33.198856,-101.385674
"2609",48,171,"Gillespie","Texas",24837,30.272524,-98.905778
"2610",48,173,"Glasscock","Texas",1226,31.851318,-101.514268
"2611",48,175,"Goliad","Texas",7210,28.704105,-97.370374
"2612",48,177,"Gonzales","Texas",19807,29.476703,-97.50357
"2613",48,179,"Gray","Texas",22535,35.527957,-100.938403
"2614",48,181,"Grayson","Texas",120877,33.649485,-96.624643
"2615",48,183,"Gregg","Texas",121730,32.49808,-94.79133
"2616",48,185,"Grimes","Texas",26604,30.447103,-96.009259
"2617",48,187,"Guadalupe","Texas",131533,29.598985,-98.097778
"2618",48,189,"Hale","Texas",36273,34.145755,-101.739801
"2619",48,191,"Hall","Texas",3353,34.658133,-100.604341
"2620",48,193,"Hamilton","Texas",8517,31.761315,-98.099032
"2621",48,195,"Hansford","Texas",5613,36.213931,-101.273482
"2622",48,197,"Hardeman","Texas",4139,34.283002,-99.694647
"2623",48,199,"Hardin","Texas",54635,30.303364,-94.262169
"2624",48,201,"Harris","Texas",4092459,29.807479,-95.417454
"2625",48,203,"Harrison","Texas",65631,32.534967,-94.412978
"2626",48,205,"Hartley","Texas",6062,35.984331,-102.488764
"2627",48,207,"Haskell","Texas",5899,33.178592,-99.767465
"2628",48,209,"Hays","Texas",157107,30.00246,-97.935889
"2629",48,211,"Hemphill","Texas",3807,35.893959,-100.364036
"2630",48,213,"Henderson","Texas",78532,32.237902,-95.889717
"2631",48,215,"Hidalgo","Texas",774769,26.232452,-98.184054
"2632",48,217,"Hill","Texas",35089,31.998096,-97.174067
"2633",48,219,"Hockley","Texas",22935,33.586415,-102.33483
"2634",48,221,"Hood","Texas",51182,32.432951,-97.765687
"2635",48,223,"Hopkins","Texas",35161,33.124117,-95.586932
"2636",48,225,"Houston","Texas",23732,31.298935,-95.46482
"2637",48,227,"Howard","Texas",35012,32.242066,-101.464986
"2638",48,229,"Hudspeth","Texas",3476,31.420986,-105.641319
"2639",48,231,"Hunt","Texas",86129,33.085785,-96.095018
"2640",48,233,"Hutchinson","Texas",22150,35.6807,-101.448842
"2641",48,235,"Irion","Texas",1599,31.266676,-100.844201
"2642",48,237,"Jack","Texas",9044,33.198497,-98.168776
"2643",48,239,"Jackson","Texas",14075,28.961331,-96.594951
"2644",48,241,"Jasper","Texas",35710,30.736464,-93.994075
"2645",48,243,"Jeff Davis","Texas",2342,30.603582,-103.990284
"2646",48,245,"Jefferson","Texas",252273,30.01233,-94.067554
"2647",48,247,"Jim Hogg","Texas",5300,27.304609,-98.68362
"2648",48,249,"Jim Wells","Texas",40838,27.751904,-98.064602
"2649",48,251,"Johnson","Texas",150934,32.435783,-97.325793
"2650",48,253,"Jones","Texas",20202,32.711236,-99.808917
"2651",48,255,"Karnes","Texas",14824,28.856195,-97.864151
"2652",48,257,"Kaufman","Texas",103350,32.656168,-96.338534
"2653",48,259,"Kendall","Texas",33410,29.841299,-98.725533
"2654",48,261,"Kenedy","Texas",416,27.065647,-97.773573
"2655",48,263,"Kent","Texas",808,33.247856,-100.629728
"2656",48,265,"Kerr","Texas",49625,30.039931,-99.159771
"2657",48,267,"Kimble","Texas",4607,30.490095,-99.732497
"2658",48,269,"King","Texas",286,33.653281,-100.314415
"2659",48,271,"Kinney","Texas",3598,29.304886,-100.418801
"2660",48,273,"Kleberg","Texas",32061,27.492495,-97.857766
"2661",48,275,"Knox","Texas",3719,33.464244,-99.705702
"2662",48,277,"Lamar","Texas",49793,33.674176,-95.53564
"2663",48,279,"Lamb","Texas",13977,34.028478,-102.324158
"2664",48,281,"Lampasas","Texas",19677,31.09588,-98.116277
"2665",48,283,"La Salle","Texas",6886,28.336046,-99.249834
"2666",48,285,"Lavaca","Texas",19263,29.409258,-97.047964
"2667",48,287,"Lee","Texas",16612,30.270012,-96.967301
"2668",48,289,"Leon","Texas",16801,31.29928,-96.046864
"2669",48,291,"Liberty","Texas",75643,30.155392,-94.901747
"2670",48,293,"Limestone","Texas",23384,31.592033,-96.520288
"2671",48,295,"Lipscomb","Texas",3302,36.387589,-100.354171
"2672",48,297,"Live Oak","Texas",11531,28.341838,-98.105736
"2673",48,299,"Llano","Texas",19301,30.684899,-98.511609
"2674",48,301,"Loving","Texas",82,31.745821,-103.602226
"2675",48,303,"Lubbock","Texas",278831,33.556622,-101.887742
"2676",48,305,"Lynn","Texas",5915,33.181411,-101.807743
"2677",48,307,"McCulloch","Texas",8283,31.150738,-99.337039
"2678",48,309,"McLennan","Texas",234906,31.541318,-97.171313
"2679",48,311,"McMullen","Texas",707,28.449157,-98.51005
"2680",48,313,"Madison","Texas",13664,30.955599,-95.897089
"2681",48,315,"Marion","Texas",10546,32.78969,-94.423837
"2682",48,317,"Martin","Texas",4799,32.184223,-101.825151
"2683",48,319,"Mason","Texas",4012,30.75329,-99.216248
"2684",48,321,"Matagorda","Texas",36702,28.915316,-96.002899
"2685",48,323,"Maverick","Texas",54258,28.70947,-100.481002
"2686",48,325,"Medina","Texas",46006,29.305418,-98.968309
"2687",48,327,"Menard","Texas",2242,30.899442,-99.772013
"2688",48,329,"Midland","Texas",136872,32.002748,-102.106662
"2689",48,331,"Milam","Texas",24757,30.747373,-97.01043
"2690",48,333,"Mills","Texas",4936,31.486443,-98.578116
"2691",48,335,"Mitchell","Texas",9403,32.392977,-100.863291
"2692",48,337,"Montague","Texas",19719,33.63828,-97.756255
"2693",48,339,"Montgomery","Texas",455746,30.232068,-95.468727
"2694",48,341,"Moore","Texas",21904,35.904748,-101.956199
"2695",48,343,"Morris","Texas",12934,33.071717,-94.72461
"2696",48,345,"Motley","Texas",1210,34.012828,-100.844887
"2697",48,347,"Nacogdoches","Texas",64524,31.623266,-94.642764
"2698",48,349,"Navarro","Texas",47735,32.079812,-96.488644
"2699",48,351,"Newton","Texas",14445,30.687746,-93.751989
"2700",48,353,"Nolan","Texas",15216,32.449322,-100.411684
"2701",48,355,"Nueces","Texas",340223,27.733674,-97.430035
"2702",48,357,"Ochiltree","Texas",10223,36.381028,-100.810965
"2703",48,359,"Oldham","Texas",2052,35.324274,-102.390158
"2704",48,361,"Orange","Texas",81837,30.124169,-93.870235
"2705",48,363,"Palo Pinto","Texas",28111,32.778005,-98.167593
"2706",48,365,"Panola","Texas",23796,32.167392,-94.331166
"2707",48,367,"Parker","Texas",116927,32.794168,-97.736777
"2708",48,369,"Parmer","Texas",10269,34.538847,-102.815812
"2709",48,371,"Pecos","Texas",15507,30.898458,-102.790862
"2710",48,373,"Polk","Texas",45413,30.743717,-94.940487
"2711",48,375,"Potter","Texas",121073,35.221681,-101.836644
"2712",48,377,"Presidio","Texas",7818,29.807527,-104.260977
"2713",48,379,"Rains","Texas",10914,32.886055,-95.797078
"2714",48,381,"Randall","Texas",120725,35.121463,-101.888863
"2715",48,383,"Reagan","Texas",3367,31.215015,-101.465521
"2716",48,385,"Real","Texas",3309,29.719686,-99.841559
"2717",48,387,"Red River","Texas",12860,33.592399,-95.07117
"2718",48,389,"Reeves","Texas",13783,31.382677,-103.532874
"2719",48,391,"Refugio","Texas",7383,28.29039,-97.244247
"2720",48,393,"Roberts","Texas",929,35.720593,-100.705316
"2721",48,395,"Robertson","Texas",16622,30.970148,-96.547126
"2722",48,397,"Rockwall","Texas",78337,32.915625,-96.435493
"2723",48,399,"Runnels","Texas",10501,31.801037,-99.994273
"2724",48,401,"Rusk","Texas",53330,32.193758,-94.797713
"2725",48,403,"Sabine","Texas",10834,31.338566,-93.850011
"2726",48,405,"San Augustine","Texas",8865,31.443536,-94.150624
"2727",48,407,"San Jacinto","Texas",26384,30.547998,-95.131415
"2728",48,409,"San Patricio","Texas",64804,27.947285,-97.399384
"2729",48,411,"San Saba","Texas",6131,31.190792,-98.763369
"2730",48,413,"Schleicher","Texas",3461,30.875183,-100.581777
"2731",48,415,"Scurry","Texas",16921,32.705897,-100.905311
"2732",48,417,"Shackelford","Texas",3378,32.688185,-99.308669
"2733",48,419,"Shelby","Texas",25448,31.823558,-94.180373
"2734",48,421,"Sherman","Texas",3034,36.336364,-101.996669
"2735",48,423,"Smith","Texas",209714,32.326711,-95.297792
"2736",48,425,"Somervell","Texas",8490,32.23787,-97.752805
"2737",48,427,"Starr","Texas",60968,26.388176,-98.84119
"2738",48,429,"Stephens","Texas",9630,32.754222,-98.904243
"2739",48,431,"Sterling","Texas",1143,31.839559,-100.993423
"2740",48,433,"Stonewall","Texas",1490,33.145963,-100.236102
"2741",48,435,"Sutton","Texas",4128,30.562364,-100.630735
"2742",48,437,"Swisher","Texas",7854,34.531837,-101.771547
"2743",48,439,"Tarrant","Texas",1809034,32.76219,-97.244748
"2744",48,441,"Taylor","Texas",131506,32.423132,-99.768456
"2745",48,443,"Terrell","Texas",984,30.159691,-102.356398
"2746",48,445,"Terry","Texas",12651,33.183905,-102.271641
"2747",48,447,"Throckmorton","Texas",1641,33.139397,-99.13442
"2748",48,449,"Titus","Texas",32334,33.175718,-94.966822
"2749",48,451,"Tom Green","Texas",110224,31.452272,-100.460084
"2750",48,453,"Travis","Texas",1024266,30.31025,-97.749981
"2751",48,455,"Trinity","Texas",14585,31.000011,-95.245491
"2752",48,457,"Tyler","Texas",21766,30.741967,-94.365305
"2753",48,459,"Upshur","Texas",39309,32.697983,-94.925153
"2754",48,461,"Upton","Texas",3355,31.183695,-102.122277
"2755",48,463,"Uvalde","Texas",26405,29.247671,-99.75475
"2756",48,465,"Val Verde","Texas",48879,29.38073,-100.898068
"2757",48,467,"Van Zandt","Texas",52579,32.57797,-95.833094
"2758",48,469,"Victoria","Texas",86793,28.820583,-96.990925
"2759",48,471,"Walker","Texas",67861,30.729192,-95.535016
"2760",48,473,"Waller","Texas",43205,30.021425,-95.968855
"2761",48,475,"Ward","Texas",10658,31.565078,-102.921099
"2762",48,477,"Washington","Texas",33718,30.182708,-96.396264
"2763",48,479,"Webb","Texas",250304,27.520331,-99.47635
"2764",48,481,"Wharton","Texas",41280,29.276822,-96.175663
"2765",48,483,"Wheeler","Texas",5410,35.353697,-100.265178
"2766",48,485,"Wichita","Texas",131500,33.922335,-98.551696
"2767",48,487,"Wilbarger","Texas",13535,34.147319,-99.296459
"2768",48,489,"Willacy","Texas",22134,26.452145,-97.779937
"2769",48,491,"Williamson","Texas",422679,30.554707,-97.71143
"2770",48,493,"Wilson","Texas",42918,29.226084,-98.142066
"2771",48,495,"Winkler","Texas",7110,31.841034,-103.099982
"2772",48,497,"Wise","Texas",59127,33.164603,-97.637257
"2773",48,499,"Wood","Texas",41964,32.772492,-95.396924
"2774",48,501,"Yoakum","Texas",7879,33.025705,-102.829655
"2775",48,503,"Young","Texas",18550,33.166529,-98.625208
"2776",48,505,"Zapata","Texas",14018,26.902457,-99.26586
"2777",48,507,"Zavala","Texas",11677,28.757996,-99.807717
"2778",49,1,"Beaver","Utah",6629,38.299707,-112.776347
"2779",49,3,"Box Elder","Utah",49975,41.591026,-112.09977
"2780",49,5,"Cache","Utah",112656,41.744338,-111.840612
"2781",49,7,"Carbon","Utah",21403,39.601629,-110.777221
"2782",49,9,"Daggett","Utah",1059,40.967854,-109.646088
"2783",49,11,"Davis","Utah",306479,41.01957,-111.958756
"2784",49,13,"Duchesne","Utah",18607,40.289409,-110.165397
"2785",49,15,"Emery","Utah",10976,39.216051,-110.925129
"2786",49,17,"Garfield","Utah",5172,37.76185,-112.088923
"2787",49,19,"Grand","Utah",9225,38.569104,-109.530222
"2788",49,21,"Iron","Utah",46163,37.709161,-113.073838
"2789",49,23,"Juab","Utah",10246,39.750368,-111.894782
"2790",49,25,"Kane","Utah",7125,37.114838,-112.425977
"2791",49,27,"Millard","Utah",12503,39.214604,-112.494882
"2792",49,29,"Morgan","Utah",9469,41.073208,-111.718106
"2793",49,31,"Piute","Utah",1556,38.288475,-112.208162
"2794",49,33,"Rich","Utah",2264,41.76689,-111.278738
"2795",49,35,"Salt Lake","Utah",1029655,40.646321,-111.922762
"2796",49,37,"San Juan","Utah",14746,37.523884,-109.521036
"2797",49,39,"Sanpete","Utah",27822,39.380549,-111.606832
"2798",49,41,"Sevier","Utah",20802,38.77474,-112.042048
"2799",49,43,"Summit","Utah",36324,40.727812,-111.47076
"2800",49,45,"Tooele","Utah",58218,40.56078,-112.379217
"2801",49,47,"Uintah","Utah",32588,40.42648,-109.597164
"2802",49,49,"Utah","Utah",516564,40.272349,-111.73158
"2803",49,51,"Wasatch","Utah",23530,40.505696,-111.412248
"2804",49,53,"Washington","Utah",138115,37.135163,-113.519705
"2805",49,55,"Wayne","Utah",2778,38.361636,-111.467245
"2806",49,57,"Weber","Utah",231236,41.224614,-111.990305
"2807",50,1,"Addison","Vermont",36821,44.06247,-73.166759
"2808",50,3,"Bennington","Vermont",37125,42.972541,-73.15352
"2809",50,5,"Caledonia","Vermont",31227,44.467875,-72.07512
"2810",50,7,"Chittenden","Vermont",156545,44.480855,-73.149444
"2811",50,9,"Essex","Vermont",6306,44.666929,-71.740577
"2812",50,11,"Franklin","Vermont",47746,44.840447,-72.993263
"2813",50,13,"Grand Isle","Vermont",6970,44.79441,-73.298303
"2814",50,15,"Lamoille","Vermont",24475,44.58756,-72.653257
"2815",50,17,"Orange","Vermont",28936,43.996017,-72.394216
"2816",50,19,"Orleans","Vermont",27231,44.864953,-72.223292
"2817",50,21,"Rutland","Vermont",61642,43.601633,-73.045536
"2818",50,23,"Washington","Vermont",59534,44.241925,-72.58392
"2819",50,25,"Windham","Vermont",44513,42.95631,-72.61616
"2820",50,27,"Windsor","Vermont",56670,43.545556,-72.491252
"2821",51,1,"Accomack","Virginia",33164,37.784132,-75.641008
"2822",51,3,"Albemarle","Virginia",98970,38.05016,-78.516763
"2823",51,5,"Alleghany","Virginia",16250,37.800535,-79.929401
"2824",51,7,"Amelia","Virginia",12690,37.341681,-77.977011
"2825",51,9,"Amherst","Virginia",32353,37.519237,-79.102718
"2826",51,11,"Appomattox","Virginia",14973,37.359958,-78.833953
"2827",51,13,"Arlington","Virginia",207627,38.8749,-77.10082
"2828",51,15,"Augusta","Virginia",73750,38.12803,-79.032141
"2829",51,17,"Bath","Virginia",4731,38.017866,-79.764614
"2830",51,19,"Bedford","Virginia",68676,37.314607,-79.497893
"2831",51,21,"Bland","Virginia",6824,37.150725,-81.089354
"2832",51,23,"Botetourt","Virginia",33148,37.448222,-79.851418
"2833",51,25,"Brunswick","Virginia",17434,36.756799,-77.86074
"2834",51,27,"Buchanan","Virginia",24098,37.264125,-82.058814
"2835",51,29,"Buckingham","Virginia",17146,37.582102,-78.483454
"2836",51,31,"Campbell","Virginia",54842,37.25795,-79.165807
"2837",51,33,"Caroline","Virginia",28545,38.008601,-77.433166
"2838",51,35,"Carroll","Virginia",30042,36.712893,-80.763589
"2839",51,36,"Charles City","Virginia",7256,37.381884,-77.102373
"2840",51,37,"Charlotte","Virginia",12586,37.017568,-78.630844
"2841",51,41,"Chesterfield","Virginia",316236,37.418224,-77.550555
"2842",51,43,"Clarke","Virginia",14034,39.129687,-77.988093
"2843",51,45,"Craig","Virginia",5190,37.476038,-80.174522
"2844",51,47,"Culpeper","Virginia",46689,38.500155,-77.997848
"2845",51,49,"Cumberland","Virginia",10052,37.483249,-78.257306
"2846",51,51,"Dickenson","Virginia",15903,37.142003,-82.379283
"2847",51,53,"Dinwiddie","Virginia",28001,37.135094,-77.560538
"2848",51,57,"Essex","Virginia",11151,37.911272,-76.90549
"2849",51,59,"Fairfax","Virginia",1081726,38.843734,-77.258936
"2850",51,61,"Fauquier","Virginia",65203,38.696041,-77.777194
"2851",51,63,"Floyd","Virginia",15279,36.944158,-80.342686
"2852",51,65,"Fluvanna","Virginia",25691,37.888175,-78.301879
"2853",51,67,"Franklin","Virginia",56159,37.016004,-79.861232
"2854",51,69,"Frederick","Virginia",78305,39.168677,-78.193089
"2855",51,71,"Giles","Virginia",17286,37.317609,-80.71689
"2856",51,73,"Gloucester","Virginia",36858,37.377825,-76.530947
"2857",51,75,"Goochland","Virginia",21717,37.703091,-77.85186
"2858",51,77,"Grayson","Virginia",15533,36.648239,-81.1193
"2859",51,79,"Greene","Virginia",18403,38.254353,-78.422182
"2860",51,81,"Greensville","Virginia",12243,36.721194,-77.537371
"2861",51,83,"Halifax","Virginia",36241,36.75003,-78.927107
"2862",51,85,"Hanover","Virginia",99863,37.687345,-77.420161
"2863",51,87,"Henrico","Virginia",306935,37.60276,-77.495683
"2864",51,89,"Henry","Virginia",54151,36.690407,-79.903132
"2865",51,91,"Highland","Virginia",2321,38.386074,-79.568796
"2866",51,93,"Isle of Wight","Virginia",35270,36.921892,-76.655375
"2867",51,95,"James City","Virginia",67009,37.294786,-76.757657
"2868",51,97,"King and Queen","Virginia",6945,37.699158,-76.89237
"2869",51,99,"King George","Virginia",23584,38.291254,-77.162858
"2870",51,101,"King William","Virginia",15935,37.702616,-77.05673
"2871",51,103,"Lancaster","Virginia",11391,37.70389,-76.437123
"2872",51,105,"Lee","Virginia",25587,36.715746,-83.103165
"2873",51,107,"Loudoun","Virginia",312311,39.047874,-77.510676
"2874",51,109,"Louisa","Virginia",33153,37.979376,-77.965373
"2875",51,111,"Lunenburg","Virginia",12914,36.970055,-78.21653
"2876",51,113,"Madison","Virginia",13308,38.378917,-78.23516
"2877",51,115,"Mathews","Virginia",8978,37.444144,-76.342952
